,1. open,2. high,3. low,4. close,5. volume
2023-09-21 10:40:00,433.558,433.684,433.084,433.091,904222.0
2023-09-21 10:45:00,433.092,433.166,432.676,432.792,606653.0
2023-09-21 10:50:00,432.793,432.894,432.566,432.703,809299.0
2023-09-21 10:55:00,432.703,432.827,432.247,432.349,894672.0
2023-09-21 11:00:00,432.365,432.548,432.327,432.523,678334.0
2023-09-21 11:05:00,432.534,432.817,432.377,432.474,664325.0
2023-09-21 11:10:00,432.484,432.658,432.018,432.195,897068.0
2023-09-21 11:15:00,432.185,432.235,431.889,432.118,867309.0
2023-09-21 11:20:00,432.126,432.439,432.028,432.095,820631.0
2023-09-21 11:25:00,432.116,432.14,431.973,432.045,582001.0
2023-09-21 11:30:00,432.046,432.588,431.959,432.484,832355.0
2023-09-21 11:35:00,432.494,432.653,432.257,432.434,583383.0
2023-09-21 11:40:00,432.424,432.459,432.118,432.414,583645.0
2023-09-21 11:45:00,432.404,432.768,432.376,432.663,521863.0
2023-09-21 11:50:00,432.663,432.768,432.287,432.314,509215.0
2023-09-21 11:55:00,432.325,432.573,432.118,432.165,642743.0
2023-09-21 12:00:00,432.165,432.21,431.879,431.946,703952.0
2023-09-21 12:05:00,431.956,432.04,431.869,431.986,506172.0
2023-09-21 12:10:00,431.986,432.011,431.67,431.815,676386.0
2023-09-21 12:15:00,431.817,432.04,431.67,431.981,753858.0
2023-09-21 12:20:00,431.966,432.09,431.759,431.966,689130.0
2023-09-21 12:25:00,431.956,432.11,431.759,431.998,909171.0
2023-09-21 12:30:00,432.026,432.419,431.909,432.359,717086.0
2023-09-21 12:35:00,432.365,432.379,431.834,431.886,573661.0
2023-09-21 12:40:00,431.877,432.21,431.79,431.956,1254462.0
2023-09-21 12:45:00,431.966,432.207,431.939,432.165,434345.0
2023-09-21 12:50:00,432.165,432.354,432.028,432.085,456068.0
2023-09-21 12:55:00,432.086,432.105,431.779,431.823,449417.0
2023-09-21 13:00:00,431.827,432.096,431.729,432.045,468248.0
2023-09-21 13:05:00,432.046,432.389,431.983,432.255,410911.0
2023-09-21 13:10:00,432.245,432.608,432.227,432.592,786632.0
